Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3014	yqhH	CDS	17	0.44	7.56e-01	5.53e-01	0.74	0.59
b3269	yhdX	CDS	44	0.44	6.26e-01	3.90e-01	0.51	0.86
b3364	tsgA	CDS	1138	0.44	3.20e-01	1.32e-01	0.29	1.5
b3623	waaU	CDS	741	0.44	7.22e-02	1.57e-02	0.18	2.42
b3664	adeQ	CDS	22	0.44	5.72e-01	3.36e-01	0.46	0.96
b3899	frvB	CDS	18	0.44	6.12e-01	3.76e-01	0.5	0.88
b4438	cyaR	ncRNA	282	0.44	3.40e-01	1.45e-01	0.3	1.46
b4665	ibsC	CDS	17	0.44	7.89e-01	6.05e-01	0.85	0.52
b4690	eyeA	ncRNA	61	0.44	5.25e-01	2.89e-01	0.41	1.06
b0106	hofC	CDS	76	0.43	5.26e-01	2.90e-01	0.41	1.06
b0259	insH-1	CDS	817	0.43	1.95e-01	6.29e-02	0.23	1.86
b0404	acpH	CDS	265	0.43	1.44e-01	4.01e-02	0.21	2.05
b0649	djlC	CDS	94	0.43	2.64e-01	9.95e-02	0.26	1.65
b1292	sapC	CDS	352	0.43	7.59e-02	1.68e-02	0.18	2.39
b1339	abgR	CDS	116	0.43	5.52e-01	3.15e-01	0.43	1
b2747	ispD	CDS	1079	0.43	8.06e-02	1.83e-02	0.18	2.36
b2938	speA	CDS	8214	0.43	1.87e-01	5.94e-02	0.23	1.89
b3018	plsC	CDS	906	0.43	2.61e-02	4.18e-03	0.15	2.86
b3218	insH-10	CDS	825	0.43	2.00e-01	6.56e-02	0.23	1.84
b3227	dcuD	CDS	15	0.43	7.65e-01	5.67e-01	0.76	0.57
b3480	nikE	CDS	120	0.43	7.43e-01	5.30e-01	0.68	0.63
b3539	yhjV	CDS	425	0.43	3.07e-01	1.25e-01	0.28	1.53
b3543	dppB	CDS	303	0.43	6.59e-01	4.25e-01	0.54	0.8
b3740	rsmG	CDS	876	0.43	3.28e-01	1.38e-01	0.29	1.48
b4119	melA	CDS	100	0.43	4.78e-01	2.46e-01	0.37	1.16
b4184	yjfL	CDS	7	0.43	8.37e-01	6.85e-01	1.05	0.41
b4309	nanS	CDS	48	0.43	5.52e-01	3.16e-01	0.43	1
b4418	sraB	ncRNA	329	0.43	5.29e-01	2.94e-01	0.41	1.05
b4527	ydaF	CDS	24	0.43	7.68e-01	5.76e-01	0.77	0.56
b4536	yobH	CDS	286	0.43	1.93e-01	6.21e-02	0.23	1.87
b0056	yabP	CDS	447	0.42	3.19e-01	1.32e-01	0.28	1.51
b0087	mraY	CDS	2078	0.42	4.15e-02	7.61e-03	0.16	2.67
b0093	ftsQ	CDS	1744	0.42	3.23e-01	1.34e-01	0.28	1.5
b0322	yahH	CDS	7	0.42	7.75e-01	5.86e-01	0.78	0.54
b0335	prpE	CDS	60	0.42	4.74e-01	2.42e-01	0.36	1.17
b0380	yaiZ	CDS	119	0.42	4.85e-01	2.53e-01	0.37	1.14
b0851	nfsA	CDS	724	0.42	3.87e-01	1.77e-01	0.31	1.35
b0877	ybjX	CDS	3884	0.42	6.83e-01	4.56e-01	0.56	0.75
b1331	insH-4	CDS	822	0.42	2.04e-01	6.79e-02	0.23	1.83
b1514	lsrC	CDS	25	0.42	6.77e-01	4.45e-01	0.55	0.76
b1530	marR	CDS	150	0.42	1.97e-01	6.42e-02	0.23	1.85
b1577	ydfE	pseudo	34	0.42	4.91e-01	2.60e-01	0.38	1.13
b1680	sufS	CDS	807	0.42	7.74e-01	5.84e-01	0.76	0.55
b1802	yeaW	CDS	14	0.42	7.54e-01	5.47e-01	0.69	0.6
b2052	fcl	CDS	12	0.42	8.03e-01	6.29e-01	0.87	0.48
b2192	insH-8	CDS	409	0.42	2.17e-01	7.40e-02	0.24	1.79
b2412	zipA	CDS	3624	0.42	1.35e-01	3.62e-02	0.2	2.09
b2841	araE	CDS	245	0.42	1.77e-01	5.48e-02	0.22	1.92
b2982	insH-9	CDS	826	0.42	2.11e-01	7.11e-02	0.23	1.81
b3505	insH-11	CDS	828	0.42	1.97e-01	6.39e-02	0.23	1.85
b3711	yidZ	CDS	302	0.42	2.91e-01	1.15e-01	0.27	1.58
b3781	trxA	CDS	9006	0.42	2.53e-01	9.33e-02	0.25	1.68
b4121	yjdF	CDS	87	0.42	5.14e-01	2.80e-01	0.39	1.08
b4398	creB	CDS	353	0.42	2.69e-01	1.02e-01	0.26	1.63
b4468	glcE	CDS	76	0.42	5.64e-01	3.29e-01	0.43	0.98
b4525	ymjC	CDS	15	0.42	7.54e-01	5.49e-01	0.7	0.6
b4711	insH21	CDS	821	0.42	2.03e-01	6.72e-02	0.23	1.83
b0644	ybeQ	CDS	33	0.41	5.08e-01	2.73e-01	0.38	1.1
b0758	galT	CDS	848	0.41	5.32e-01	2.97e-01	0.39	1.04
b0789	clsB	CDS	196	0.41	7.89e-01	6.05e-01	0.8	0.52
b0886	cydC	CDS	1457	0.41	1.41e-01	3.87e-02	0.2	2.07
b1291	sapD	CDS	782	0.41	1.76e-02	2.49e-03	0.14	3.03
b1385	feaB	CDS	236	0.41	4.63e-01	2.34e-01	0.34	1.19
b1572	ydfB	CDS	15	0.41	6.19e-01	3.83e-01	0.46	0.87
b2390	ypeC	CDS	61	0.41	5.25e-01	2.89e-01	0.39	1.06
b2450	yffS	CDS	516	0.41	4.66e-01	2.35e-01	0.35	1.19
b2575	yfiC	CDS	378	0.41	2.21e-01	7.63e-02	0.23	1.77
b2619	ratA	CDS	900	0.41	2.53e-01	9.34e-02	0.24	1.68
b2822	recC	CDS	1588	0.41	1.70e-01	5.14e-02	0.21	1.95
b3005	exbD	CDS	3940	0.41	7.25e-01	5.05e-01	0.62	0.67
b3055	ygiM	CDS	967	0.41	5.28e-01	2.93e-01	0.39	1.05
b3198	kdsC	CDS	1308	0.41	5.77e-04	3.93e-05	0.1	4.11
b3633	waaA	CDS	1286	0.41	3.71e-01	1.66e-01	0.29	1.38
b4159	mscM	CDS	1536	0.41	1.92e-01	6.16e-02	0.22	1.87
b4236	cybC	pseudo	368	0.41	1.96e-01	6.31e-02	0.22	1.86
b4262	lptG	CDS	2141	0.41	1.71e-01	5.19e-02	0.21	1.94
b4397	creA	CDS	415	0.41	1.80e-01	5.60e-02	0.21	1.91
b4623	insO	pseudo	230	0.41	3.55e-01	1.54e-01	0.29	1.43
b0040	caiT	CDS	17	0.4	6.96e-01	4.70e-01	0.55	0.72
b0184	dnaE	CDS	5812	0.4	1.65e-01	4.90e-02	0.2	1.97
b0417	thiL	CDS	1055	0.4	6.03e-02	1.22e-02	0.16	2.51
b0466	ybaM	CDS	97	0.4	2.07e-01	6.93e-02	0.22	1.82
b0638	cobC	CDS	368	0.4	2.73e-01	1.04e-01	0.24	1.62
b0782	moaB	CDS	554	0.4	4.45e-01	2.19e-01	0.32	1.23
b1285	pdeR	CDS	603	0.4	4.17e-02	7.66e-03	0.15	2.67
b2489	hyfI	CDS	22	0.4	6.92e-01	4.65e-01	0.55	0.73
b2578	eamB	CDS	54	0.4	4.94e-01	2.62e-01	0.36	1.12
b2840	ygeA	CDS	309	0.4	4.43e-02	8.28e-03	0.15	2.64
b2910	zapA	CDS	1618	0.4	2.01e-01	6.63e-02	0.22	1.84
b2928	yggC	CDS	400	0.4	1.02e-01	2.55e-02	0.18	2.23
b3466	yhhL	CDS	245	0.4	2.31e-01	8.09e-02	0.23	1.75
b3556	cspA	CDS	182026	0.4	6.52e-01	4.17e-01	0.5	0.81
b3676	yidH	CDS	107	0.4	4.63e-01	2.33e-01	0.34	1.19
b0258	ykfC	CDS	241	0.39	5.07e-01	2.73e-01	0.35	1.1
b0453	ybaY	CDS	1307	0.39	7.61e-01	5.59e-01	0.67	0.58
b0527	ybcI	CDS	75	0.39	5.91e-01	3.55e-01	0.43	0.92
b0830	gsiB	CDS	1476	0.39	7.61e-01	5.61e-01	0.67	0.58
b1928	yedD	CDS	1118	0.39	2.32e-01	8.17e-02	0.22	1.74
b2230	yfaA	CDS	115	0.39	2.95e-01	1.18e-01	0.25	1.56
b2446	yffO	CDS	20	0.39	7.51e-01	5.43e-01	0.64	0.61
b2536	hcaT	CDS	494	0.39	2.56e-01	9.49e-02	0.23	1.67
b2561	yfhH	CDS	210	0.39	3.56e-01	1.55e-01	0.27	1.42
b2883	guaD	CDS	113	0.39	3.97e-01	1.84e-01	0.3	1.33
b3179	rlmE	CDS	3582	0.39	4.10e-01	1.93e-01	0.3	1.3
b3638	yicR	CDS	362	0.39	5.58e-01	3.23e-01	0.4	0.99
b3650	spoT	CDS	8539	0.39	1.69e-01	5.13e-02	0.2	1.95
b4018	iclR	CDS	1826	0.39	3.28e-01	1.38e-01	0.26	1.48
b4303	sgcQ	CDS	52	0.39	4.73e-01	2.41e-01	0.33	1.17
b4596	yciZ	CDS	104	0.39	6.60e-01	4.26e-01	0.49	0.8
b4729	ykgV	CDS	25	0.39	6.48e-01	4.13e-01	0.48	0.82
b0088	murD	CDS	2608	0.38	1.94e-01	6.26e-02	0.2	1.86
b0187	yaeR	CDS	287	0.38	1.74e-01	5.31e-02	0.19	1.93
b0266	yagB	CDS	120	0.38	3.01e-01	1.21e-01	0.24	1.55
b0492	cnoX	CDS	1791	0.38	3.02e-01	1.22e-01	0.25	1.55
b0648	ybeU	CDS	11	0.38	8.26e-01	6.69e-01	0.88	0.43
b0761	modE	CDS	493	0.38	8.34e-02	1.92e-02	0.16	2.34
b1058	yceO	CDS	11	0.38	7.81e-01	5.95e-01	0.71	0.53
b1293	sapB	CDS	481	0.38	3.40e-02	5.82e-03	0.14	2.76
b2223	atoE	CDS	14	0.38	8.07e-01	6.36e-01	0.8	0.47
b2433	yfeZ	CDS	325	0.38	1.42e-01	3.94e-02	0.18	2.06
b3030	parE	CDS	3878	0.38	7.99e-02	1.80e-02	0.16	2.36
b3047	yqiH	CDS	14	0.38	7.81e-01	5.94e-01	0.71	0.53
b3084	rlmG	CDS	834	0.38	4.46e-01	2.19e-01	0.31	1.23
b3395	hofM	CDS	46	0.38	5.25e-01	2.89e-01	0.35	1.06
b3532	bcsB	CDS	271	0.38	2.26e-01	7.84e-02	0.22	1.76
b3607	cysE	CDS	1866	0.38	1.69e-01	5.12e-02	0.19	1.95
b3844	fre	CDS	2674	0.38	4.62e-03	5.04e-04	0.11	3.48
b3885	yihX	CDS	527	0.38	4.45e-01	2.18e-01	0.31	1.23
b4019	metH	CDS	2431	0.38	4.06e-01	1.90e-01	0.29	1.31
b4213	cpdB	CDS	652	0.38	6.29e-01	3.93e-01	0.45	0.85
b4312	fimB	CDS	664	0.38	3.09e-01	1.26e-01	0.25	1.53
b4495	yedN	pseudo	13	0.38	8.23e-01	6.62e-01	0.86	0.44
b0078	ilvH	CDS	345	0.37	7.26e-01	5.06e-01	0.56	0.66
b0086	murF	CDS	2585	0.37	2.98e-02	4.88e-03	0.13	2.81
b0091	murC	CDS	3048	0.37	1.74e-01	5.32e-02	0.19	1.93
b0208	yafC	CDS	191	0.37	4.46e-01	2.19e-01	0.3	1.23
b0242	proB	CDS	2150	0.37	9.28e-02	2.24e-02	0.16	2.28
b0788	ybhN	CDS	108	0.37	8.20e-01	6.59e-01	0.84	0.44
b0927	gloC	CDS	2822	0.37	3.83e-01	1.74e-01	0.27	1.36
b1218	chaC	CDS	512	0.37	7.25e-01	5.05e-01	0.56	0.67
b1284	yciT	CDS	1117	0.37	2.47e-02	3.91e-03	0.13	2.89
b1392	paaE	CDS	21	0.37	6.95e-01	4.69e-01	0.51	0.72
b1394	paaG	CDS	14	0.37	7.50e-01	5.41e-01	0.61	0.61
b1625	cnu	CDS	212	0.37	4.54e-01	2.25e-01	0.31	1.21
b1702	ppsA	CDS	3342	0.37	8.03e-01	6.29e-01	0.77	0.48
b2006	yeeW	CDS	5	0.37	8.93e-01	7.83e-01	1.34	0.27
b2576	srmB	CDS	2218	0.37	3.04e-01	1.23e-01	0.24	1.54
b2614	grpE	CDS	4917	0.37	5.30e-01	2.95e-01	0.35	1.05
b2701	mltB	CDS	498	0.37	1.81e-01	5.62e-02	0.2	1.91
b2736	ygbJ	CDS	26	0.37	7.74e-01	5.83e-01	0.67	0.55
b2767	ygcO	CDS	25	0.37	6.89e-01	4.63e-01	0.51	0.73
b2950	yggR	CDS	23	0.37	6.89e-01	4.62e-01	0.5	0.74
b3017	ftsP	CDS	2157	0.37	2.38e-02	3.70e-03	0.13	2.9
b3444	insA-6	CDS	34	0.37	6.79e-01	4.49e-01	0.49	0.76
b3683	glvC	CDS	9	0.37	8.32e-01	6.78e-01	0.9	0.42
b3974	coaA	CDS	1442	0.37	3.16e-01	1.30e-01	0.25	1.51
b4178	nsrR	CDS	952	0.37	8.11e-01	6.43e-01	0.8	0.46
b0280	yagN	CDS	778	0.36	3.55e-01	1.54e-01	0.25	1.42
b0338	cynR	CDS	139	0.36	3.73e-01	1.67e-01	0.26	1.38
b0454	atl	CDS	138	0.36	3.90e-01	1.80e-01	0.27	1.34
b0481	ybaK	CDS	416	0.36	4.90e-01	2.57e-01	0.32	1.13
b0656	insH-3	CDS	877	0.36	2.40e-01	8.63e-02	0.21	1.72
b0858	ybjO	CDS	137	0.36	4.85e-01	2.54e-01	0.31	1.14
b1186	nhaB	CDS	2158	0.36	2.00e-01	6.61e-02	0.2	1.84
b1522	dgcF	CDS	273	0.36	4.53e-01	2.25e-01	0.29	1.21
b1643	ydhI	CDS	85	0.36	5.75e-01	3.40e-01	0.38	0.95
b1955	yedP	CDS	206	0.36	7.61e-01	5.62e-01	0.62	0.58
b2453	eutG	CDS	13	0.36	8.25e-01	6.67e-01	0.83	0.43
b2714	ascG	CDS	221	0.36	3.63e-01	1.60e-01	0.25	1.41
b2811	csdE	CDS	473	0.36	1.59e-01	4.62e-02	0.18	1.99
b2881	xdhD	CDS	126	0.36	3.36e-01	1.42e-01	0.24	1.47
b2933	cmtA	CDS	21	0.36	6.73e-01	4.38e-01	0.47	0.78
b2958	yggN	CDS	565	0.36	5.54e-01	3.18e-01	0.36	1
b3145	yraK	CDS	65	0.36	5.48e-01	3.11e-01	0.35	1.01
b3235	degS	CDS	767	0.36	2.73e-01	1.05e-01	0.22	1.62
b3324	gspC	CDS	16	0.36	7.85e-01	6.00e-01	0.69	0.52
b3596	yibG	CDS	13	0.36	8.07e-01	6.35e-01	0.77	0.47
b3701	dnaN	CDS	2764	0.36	7.92e-02	1.79e-02	0.15	2.37
b3719	yieL	CDS	25	0.36	7.43e-01	5.28e-01	0.58	0.63
b3722	bglF	CDS	14	0.36	7.35e-01	5.18e-01	0.56	0.65
b3950	frwB	CDS	13	0.36	8.40e-01	6.92e-01	0.9	0.4
b4257	yjgN	CDS	24	0.36	6.47e-01	4.12e-01	0.44	0.82
b4395	ytjC	CDS	1007	0.36	6.26e-01	3.90e-01	0.41	0.86
b4741	ymiC	CDS	99	0.36	5.13e-01	2.79e-01	0.33	1.08
b0317	yahC	CDS	7	0.35	8.31e-01	6.76e-01	0.84	0.42
b0324	yahJ	CDS	269	0.35	4.15e-01	1.96e-01	0.27	1.29
b0379	yaiY	CDS	21	0.35	7.67e-01	5.72e-01	0.62	0.57
b0712	pxpC	CDS	1097	0.35	3.68e-01	1.63e-01	0.25	1.4
b0814	ompX	CDS	35989	0.35	3.78e-01	1.71e-01	0.25	1.37
b0822	ybiV	CDS	476	0.35	2.51e-01	9.18e-02	0.21	1.69
b0921	cmoM	CDS	1075	0.35	2.52e-01	9.29e-02	0.21	1.68
b0923	mukE	CDS	1007	0.35	1.60e-01	4.71e-02	0.17	1.99
b1289	ycjD	CDS	97	0.35	5.52e-01	3.15e-01	0.35	1
b1328	pgrR	CDS	201	0.35	2.57e-01	9.57e-02	0.21	1.67
b1817	manX	CDS	8256	0.35	7.54e-01	5.49e-01	0.59	0.6
b1994	insH-6	CDS	624	0.35	2.52e-01	9.26e-02	0.21	1.68
b2008	yeeA	CDS	275	0.35	4.84e-01	2.52e-01	0.31	1.15
b2073	yegL	CDS	22	0.35	7.65e-01	5.68e-01	0.62	0.57
b2852	ygeH	CDS	3	0.35	 NA	7.98e-01	1.36	0.26
b2939	yqgB	CDS	802	0.35	4.56e-01	2.28e-01	0.29	1.21
b3053	glnE	CDS	1256	0.35	1.60e-01	4.67e-02	0.17	1.99
b3140	agaD	CDS	10	0.35	8.17e-01	6.54e-01	0.78	0.45
b3165	rpsO	CDS	29558	0.35	5.89e-01	3.53e-01	0.38	0.93
b3362	yhfG	CDS	160	0.35	5.23e-01	2.87e-01	0.33	1.06
b3371	frlB	CDS	30	0.35	6.40e-01	4.04e-01	0.42	0.83
b3376	yhfS	CDS	67	0.35	4.91e-01	2.58e-01	0.31	1.13
b3811	xerC	CDS	1267	0.35	1.68e-02	2.35e-03	0.11	3.04
b3824	rhtB	CDS	120	0.35	6.19e-01	3.83e-01	0.4	0.87
b3850	hemG	CDS	526	0.35	4.91e-02	9.37e-03	0.14	2.6
b4062	soxS	CDS	174	0.35	5.34e-01	2.99e-01	0.34	1.04
b4130	dtpC	CDS	125	0.35	4.79e-01	2.47e-01	0.3	1.16
b4146	epmB	CDS	1447	0.35	1.97e-01	6.36e-02	0.19	1.86
b4227	ytfQ	CDS	171	0.35	5.39e-01	3.04e-01	0.34	1.03
b4446	sibC	ncRNA	68	0.35	6.82e-01	4.54e-01	0.47	0.75
b4497	yeeL	pseudo	18	0.35	7.70e-01	5.78e-01	0.62	0.56
b4537	yecJ	CDS	997	0.35	5.81e-01	3.46e-01	0.37	0.94
b0173	dxr	CDS	1128	0.34	1.79e-01	5.56e-02	0.18	1.91
b0396	araJ	CDS	279	0.34	3.66e-01	1.62e-01	0.25	1.4
b0402	proY	CDS	1395	0.34	1.24e-01	3.22e-02	0.16	2.14
b0457	pdeB	CDS	745	0.34	6.80e-01	4.51e-01	0.45	0.75
b0476	aes	CDS	52	0.34	6.99e-01	4.74e-01	0.47	0.72
b0539	exoD	pseudo	6	0.34	8.73e-01	7.41e-01	1.03	0.33
b1269	rluB	CDS	3466	0.34	1.86e-01	5.91e-02	0.18	1.89
b1311	ycjO	CDS	11	0.34	8.07e-01	6.35e-01	0.72	0.47
b1485	ddpC	CDS	65	0.34	7.50e-01	5.40e-01	0.56	0.61
b1526	yneJ	CDS	171	0.34	2.55e-01	9.44e-02	0.2	1.67
b1754	ynjB	CDS	188	0.34	4.35e-01	2.11e-01	0.27	1.25
b2419	yfeK	CDS	75	0.34	7.61e-01	5.59e-01	0.58	0.58
b2480	bcp	CDS	4097	0.34	4.77e-01	2.45e-01	0.29	1.16
b2487	hyfG	CDS	67	0.34	7.24e-01	5.03e-01	0.51	0.67
b2494	bepA	CDS	870	0.34	3.39e-01	1.44e-01	0.23	1.46
b2524	iscX	CDS	876	0.34	3.97e-01	1.84e-01	0.26	1.33
b2559	tadA	CDS	752	0.34	9.83e-02	2.44e-02	0.15	2.25
b2833	ygdR	CDS	248	0.34	5.14e-01	2.80e-01	0.31	1.08
b3032	cpdA	CDS	2206	0.34	1.06e-01	2.68e-02	0.15	2.21
b3189	murA	CDS	4623	0.34	5.41e-01	3.06e-01	0.33	1.02
b3876	yihO	CDS	26	0.34	7.61e-01	5.61e-01	0.58	0.58
b4360	yjjA	CDS	592	0.34	3.54e-01	1.53e-01	0.24	1.43
b4389	radA	CDS	1559	0.34	6.50e-02	1.36e-02	0.14	2.47
b0008	talB	CDS	14573	0.33	3.69e-01	1.64e-01	0.24	1.39
b0164	yaeI	CDS	186	0.33	6.58e-01	4.23e-01	0.41	0.8
b0608	ybdR	CDS	125	0.33	5.26e-01	2.90e-01	0.31	1.06
b0657	lnt	CDS	2498	0.33	2.08e-01	6.97e-02	0.18	1.81
b0888	trxB	CDS	4527	0.33	4.67e-01	2.37e-01	0.28	1.18
b1098	tmk	CDS	718	0.33	1.46e-01	4.11e-02	0.16	2.04
b1174	minE	CDS	1458	0.33	3.71e-01	1.66e-01	0.23	1.38
b1175	minD	CDS	3495	0.33	3.99e-01	1.85e-01	0.25	1.32
b2030	insH-7	CDS	514	0.33	2.43e-01	8.78e-02	0.19	1.71
b2102	yegX	CDS	313	0.33	7.50e-01	5.41e-01	0.54	0.61
b2160	yeiI	CDS	486	0.33	4.12e-01	1.94e-01	0.25	1.3
b2799	fucO	CDS	160	0.33	5.59e-01	3.24e-01	0.34	0.99
b3002	yqhA	CDS	1318	0.33	4.33e-01	2.09e-01	0.26	1.26
b3051	yqiK	CDS	46	0.33	7.29e-01	5.10e-01	0.5	0.66
b3210	arcB	CDS	1716	0.33	1.20e-01	3.10e-02	0.15	2.16
b3457	livH	CDS	345	0.33	4.57e-01	2.28e-01	0.27	1.2
b3842	rfaH	CDS	433	0.33	3.74e-01	1.69e-01	0.24	1.38
b3895	fdhD	CDS	697	0.33	2.00e-01	6.59e-02	0.18	1.84
b3937	yiiX	CDS	316	0.33	3.10e-01	1.27e-01	0.22	1.53
b4077	gltP	CDS	1484	0.33	5.52e-01	3.16e-01	0.33	1
b4148	gdx	CDS	450	0.33	7.58e-01	5.56e-01	0.57	0.59
b4197	ulaE	CDS	57	0.33	5.49e-01	3.13e-01	0.33	1.01
b4342	yjiT	CDS	875	0.33	3.80e-01	1.73e-01	0.24	1.36
b4372	holD	CDS	535	0.33	4.22e-01	2.01e-01	0.26	1.28
b4390	nadR	CDS	1077	0.33	7.01e-02	1.51e-02	0.13	2.43
b4524	ymjB	pseudo	2	0.33	 NA	8.13e-01	1.38	0.24
b0045	yaaU	CDS	18	0.32	7.72e-01	5.81e-01	0.57	0.55
b0103	coaE	CDS	471	0.32	3.54e-01	1.53e-01	0.22	1.43
b0345	lacI	CDS	519	0.32	1.03e-01	2.59e-02	0.14	2.23
b0377	sbmA	CDS	369	0.32	5.65e-01	3.30e-01	0.33	0.97
b0576	pheP	CDS	1403	0.32	5.10e-01	2.76e-01	0.29	1.09
b1155	tfaP	CDS	11	0.32	8.36e-01	6.84e-01	0.78	0.41
b1274	topA	CDS	9475	0.32	2.66e-01	1.01e-01	0.2	1.64
b1374	pinR	CDS	91	0.32	8.74e-01	7.45e-01	0.98	0.33
b1459	yncI	pseudo	42	0.32	7.22e-01	4.99e-01	0.48	0.68
b1799	dmlR	CDS	247	0.32	2.92e-01	1.16e-01	0.2	1.57
b1852	zwf	CDS	2004	0.32	2.04e-01	6.76e-02	0.18	1.83
b1896	otsA	CDS	1066	0.32	8.36e-01	6.83e-01	0.78	0.41
b2212	alkB	CDS	77	0.32	5.67e-01	3.32e-01	0.33	0.97
b2247	rhmD	CDS	16	0.32	8.14e-01	6.49e-01	0.71	0.46
b2254	arnC	CDS	72	0.32	7.68e-01	5.76e-01	0.58	0.56
b2527	hscB	CDS	952	0.32	3.86e-01	1.77e-01	0.23	1.35
b2556	glrK	CDS	462	0.32	2.44e-01	8.83e-02	0.19	1.7
b3094	exuR	CDS	1131	0.32	3.69e-01	1.65e-01	0.23	1.39
b3124	garK	CDS	118	0.32	4.53e-01	2.25e-01	0.26	1.21
b3259	prmA	CDS	1192	0.32	5.46e-01	3.09e-01	0.32	1.02
b3353	yheT	CDS	744	0.32	2.44e-01	8.82e-02	0.19	1.7
b3423	glpR	pseudo	970	0.32	3.85e-02	6.84e-03	0.12	2.7
b3550	yiaC	CDS	173	0.32	3.67e-01	1.62e-01	0.23	1.4
b3813	uvrD	CDS	2890	0.32	6.96e-02	1.50e-02	0.13	2.43
b3940	metL	CDS	1933	0.32	3.27e-01	1.37e-01	0.22	1.49
b4059	ssb	CDS	2955	0.32	5.43e-01	3.07e-01	0.31	1.02
b4503	yafF	pseudo	4	0.32	 NA	7.99e-01	1.24	0.25
b0029	ispH	CDS	2127	0.31	1.33e-01	3.53e-02	0.15	2.1
b0094	ftsA	CDS	2945	0.31	2.39e-01	8.57e-02	0.18	1.72
b0185	accA	CDS	5772	0.31	2.91e-01	1.15e-01	0.2	1.58
b0229	lfhA	pseudo	24	0.31	7.25e-01	5.05e-01	0.47	0.67
b0331	prpB	CDS	22	0.31	8.54e-01	7.15e-01	0.86	0.37
b0532	sfmD	CDS	55	0.31	5.94e-01	3.58e-01	0.34	0.92
b0639	nadD	CDS	673	0.31	3.15e-01	1.29e-01	0.2	1.52
b0694	kdpE	CDS	146	0.31	3.90e-01	1.80e-01	0.23	1.34
b0831	gsiC	CDS	646	0.31	8.13e-01	6.45e-01	0.67	0.46
b0909	ycaL	CDS	72	0.31	6.36e-01	4.01e-01	0.37	0.84
b1122	ymfA	CDS	111	0.31	6.65e-01	4.31e-01	0.39	0.79
b1280	lapB	CDS	1289	0.31	3.35e-01	1.42e-01	0.21	1.47
b1445	ortT	CDS	86	0.31	6.99e-01	4.74e-01	0.43	0.72
b1466	narW	CDS	30	0.31	8.42e-01	6.97e-01	0.81	0.39
b1488	ddpX	CDS	42	0.31	8.56e-01	7.18e-01	0.85	0.36
b2208	napF	CDS	217	0.31	8.39e-01	6.89e-01	0.78	0.4
b2570	rseC	CDS	1017	0.31	7.03e-01	4.79e-01	0.44	0.71
b2608	rimM	CDS	40216	0.31	5.89e-01	3.53e-01	0.33	0.93
b2733	mutS	CDS	1666	0.31	6.06e-01	3.68e-01	0.34	0.9
b2804	fucU	CDS	170	0.31	4.12e-01	1.94e-01	0.24	1.3
b2818	argA	CDS	455	0.31	5.64e-01	3.30e-01	0.32	0.98
b3190	ibaG	CDS	680	0.31	4.15e-01	1.96e-01	0.24	1.29
b3209	elbB	CDS	618	0.31	3.57e-01	1.56e-01	0.22	1.42
b3354	yheU	CDS	152	0.31	2.37e-01	8.45e-02	0.18	1.73
b3379	php	CDS	11	0.31	8.40e-01	6.91e-01	0.77	0.4
b3407	yhgF	CDS	2915	0.31	4.85e-01	2.53e-01	0.27	1.14
b3492	yhiN	CDS	1063	0.31	5.02e-01	2.69e-01	0.28	1.11
b3531	bcsZ	CDS	96	0.31	6.10e-01	3.73e-01	0.35	0.89
b3741	mnmG	CDS	4790	0.31	3.08e-01	1.25e-01	0.2	1.53
b4191	ulaR	CDS	254	0.31	6.81e-01	4.54e-01	0.41	0.75
b4265	idnT	CDS	86	0.31	6.74e-01	4.41e-01	0.4	0.77
b4353	yjiX	CDS	203	0.31	8.45e-01	7.00e-01	0.79	0.39
b0243	proA	CDS	2530	0.3	2.10e-01	7.05e-02	0.17	1.81
b0289	ecpE	CDS	66	0.3	6.13e-01	3.77e-01	0.34	0.88
b0378	yaiW	CDS	552	0.3	2.52e-01	9.26e-02	0.18	1.68
b0630	lipB	CDS	783	0.3	3.44e-01	1.47e-01	0.21	1.45
b0659	ybeY	CDS	1151	0.3	3.01e-01	1.21e-01	0.2	1.55
b0829	gsiA	CDS	1950	0.3	7.89e-01	6.05e-01	0.58	0.52
b0832	gsiD	CDS	456	0.3	8.51e-01	7.11e-01	0.8	0.37
b0841	ybjG	CDS	865	0.3	7.54e-01	5.50e-01	0.5	0.6
b1407	ydbD	CDS	66	0.3	7.89e-01	6.08e-01	0.59	0.51
b2411	ligA	CDS	2053	0.3	1.49e-01	4.23e-02	0.15	2.03
b2555	qseG	CDS	407	0.3	1.38e-01	3.77e-02	0.15	2.08
b2606	rplS	CDS	32190	0.3	6.29e-01	3.92e-01	0.35	0.86
b3120	yhaB	CDS	4	0.3	 NA	8.27e-01	1.37	0.22
b3205	rapZ	CDS	2280	0.3	4.09e-01	1.92e-01	0.23	1.3
b3470	tusA	CDS	440	0.3	6.82e-01	4.54e-01	0.39	0.75
b3856	mobB	CDS	120	0.3	5.62e-01	3.27e-01	0.31	0.98
b4112	basS	CDS	216	0.3	4.37e-01	2.13e-01	0.24	1.25
b4198	ulaF	CDS	62	0.3	6.80e-01	4.53e-01	0.4	0.75
b4298	yjhH	CDS	40	0.3	7.54e-01	5.47e-01	0.49	0.6
