Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3485	yhhJ	CDS	472	0.59	7.04e-02	2.77e-02	0.27	2.2
b4280	yjhC	CDS	297	0.59	1.95e-02	5.72e-03	0.21	2.76
b0039	caiA	CDS	232	0.58	5.53e-02	2.05e-02	0.25	2.32
b0141	yadN	CDS	8	0.58	7.00e-01	5.73e-01	1.04	0.56
b0480	ushA	CDS	1238	0.58	6.99e-03	1.65e-03	0.18	3.15
b0692	potE	CDS	89	0.58	1.83e-01	9.48e-02	0.35	1.67
b0714	nei	CDS	500	0.58	8.25e-02	3.37e-02	0.27	2.12
b0898	ycaD	CDS	916	0.58	4.08e-01	2.76e-01	0.53	1.09
b1538	dcp	CDS	1465	0.58	2.60e-01	1.49e-01	0.4	1.44
b1719	thrS	CDS	24771	0.58	1.33e-05	9.17e-07	0.12	4.91
b2779	eno	CDS	58930	0.58	2.74e-01	1.60e-01	0.41	1.4
b2925	fbaA	CDS	26999	0.58	2.81e-01	1.66e-01	0.42	1.38
b4519	icdC	pseudo	2168	0.58	2.79e-01	1.64e-01	0.42	1.39
b0212	gloB	CDS	480	0.57	3.80e-03	7.83e-04	0.17	3.36
b1107	nagZ	CDS	1311	0.57	3.23e-02	1.06e-02	0.22	2.55
b1142	ymfH	CDS	60	0.57	5.90e-01	4.53e-01	0.76	0.75
b1634	dtpA	CDS	6939	0.57	4.10e-02	1.42e-02	0.23	2.45
b1828	yebQ	CDS	90	0.57	3.55e-01	2.28e-01	0.47	1.21
b2379	alaC	CDS	613	0.57	1.78e-01	9.12e-02	0.34	1.69
b2448	yffQ	CDS	11	0.57	6.94e-01	5.66e-01	0.99	0.57
b2586	yfiM	CDS	153	0.57	1.07e-01	4.70e-02	0.29	1.99
b2998	yghW	CDS	11	0.57	6.52e-01	5.18e-01	0.88	0.65
b3426	glpD	CDS	4013	0.57	5.47e-01	4.05e-01	0.68	0.83
b4336	yjiN	CDS	253	0.57	2.64e-01	1.52e-01	0.39	1.43
b4345	mcrC	CDS	309	0.57	1.38e-01	6.50e-02	0.31	1.85
b4751	yoaL	CDS	57	0.57	1.64e-01	8.23e-02	0.33	1.74
b0696	kdpC	CDS	51	0.56	3.79e-01	2.49e-01	0.48	1.15
b0786	ybhL	CDS	1944	0.56	9.24e-03	2.30e-03	0.18	3.05
b1905	ftnA	CDS	1912	0.56	6.93e-01	5.65e-01	0.97	0.58
b1981	shiA	CDS	1118	0.56	3.06e-01	1.86e-01	0.42	1.32
b2359	yfdP	CDS	14	0.56	5.82e-01	4.44e-01	0.73	0.77
b2981	yghO	CDS	23	0.56	3.28e-01	2.04e-01	0.44	1.27
b4166	queG	CDS	663	0.56	3.26e-03	6.48e-04	0.17	3.41
b4279	yjhB	CDS	116	0.56	2.54e-01	1.45e-01	0.39	1.46
b4643	pawZ	pseudo	10	0.56	6.80e-01	5.51e-01	0.94	0.6
b0066	thiQ	CDS	359	0.55	2.58e-02	8.04e-03	0.21	2.65
b0601	ybdM	CDS	50	0.55	3.17e-01	1.95e-01	0.43	1.3
b1072	flgA	CDS	184	0.55	4.24e-01	2.90e-01	0.52	1.06
b1119	nagK	CDS	1448	0.55	4.14e-02	1.43e-02	0.22	2.45
b1379	hslJ	CDS	255	0.55	4.46e-01	3.10e-01	0.54	1.02
b1547	ydfN	CDS	17	0.55	5.14e-01	3.75e-01	0.62	0.89
b1848	yebG	CDS	883	0.55	1.03e-01	4.50e-02	0.27	2
b2027	wzzB	CDS	7080	0.55	4.14e-02	1.43e-02	0.23	2.45
b2078	baeS	CDS	117	0.55	1.54e-01	7.53e-02	0.31	1.78
b2244	rpnE	CDS	101	0.55	2.64e-01	1.52e-01	0.38	1.43
b2329	aroC	CDS	2336	0.55	2.16e-02	6.53e-03	0.2	2.72
b2390	ypeC	CDS	61	0.55	3.09e-01	1.89e-01	0.42	1.31
b2392	mntH	CDS	1405	0.55	3.40e-01	2.15e-01	0.45	1.24
b2407	xapA	CDS	11	0.55	6.46e-01	5.13e-01	0.84	0.65
b3203	hpf	CDS	1568	0.55	3.56e-02	1.20e-02	0.22	2.51
b3675	yidG	CDS	67	0.55	2.22e-01	1.22e-01	0.36	1.55
b4747	yneP	CDS	1	0.55	8.76e-01	8.03e-01	2.22	0.25
b0506	allR	CDS	1799	0.54	8.54e-02	3.54e-02	0.26	2.1
b0913	ycaI	CDS	149	0.54	1.72e-01	8.73e-02	0.32	1.71
b1646	sodC	CDS	386	0.54	1.53e-02	4.26e-03	0.19	2.86
b1992	cobS	CDS	156	0.54	1.88e-01	9.87e-02	0.33	1.65
b2195	ccmG	CDS	241	0.54	4.91e-01	3.53e-01	0.58	0.93
b2410	yfeH	CDS	747	0.54	3.86e-01	2.56e-01	0.47	1.14
b2545	yphC	CDS	92	0.54	2.36e-01	1.32e-01	0.36	1.51
b3440	yhhX	CDS	1352	0.54	5.76e-02	2.15e-02	0.23	2.3
b4050	pspG	CDS	66	0.54	2.69e-01	1.56e-01	0.38	1.42
b4117	adiA	CDS	155	0.54	3.83e-01	2.54e-01	0.47	1.14
b4254	argI	CDS	268	0.54	4.56e-01	3.18e-01	0.54	1
b0175	cdsA	CDS	3316	0.53	1.47e-03	2.51e-04	0.14	3.66
b0286	paoA	CDS	26	0.53	6.18e-01	4.82e-01	0.75	0.7
b0662	ubiF	CDS	858	0.53	6.57e-02	2.54e-02	0.24	2.24
b1096	pabC	CDS	514	0.53	2.12e-02	6.39e-03	0.19	2.73
b1457	ydcD	CDS	26	0.53	4.88e-01	3.49e-01	0.56	0.94
b1607	ydgC	CDS	162	0.53	1.81e-01	9.35e-02	0.32	1.68
b2010	dacD	CDS	214	0.53	3.13e-01	1.92e-01	0.41	1.31
b2387	fryB	CDS	2	0.53	8.43e-01	7.53e-01	1.68	0.31
b2623	yfjH	CDS	143	0.53	4.33e-02	1.52e-02	0.22	2.43
b2829	ptsP	CDS	4410	0.53	4.35e-05	3.69e-06	0.11	4.63
b2856	ygeL	pseudo	1	0.53	9.37e-01	8.94e-01	4	0.13
b3041	ribB	CDS	3466	0.53	3.58e-01	2.30e-01	0.44	1.2
b3360	pabA	CDS	265	0.53	5.30e-02	1.95e-02	0.23	2.34
b3622	waaL	CDS	1613	0.53	2.19e-01	1.20e-01	0.34	1.56
b3645	dinD	CDS	156	0.53	3.83e-01	2.54e-01	0.46	1.14
b4029	yjbH	CDS	120	0.53	2.31e-01	1.28e-01	0.35	1.52
b4377	yjjU	CDS	375	0.53	4.80e-01	3.42e-01	0.55	0.95
b4402	yjjY	CDS	10	0.53	6.37e-01	5.02e-01	0.79	0.67
b0111	ampE	CDS	451	0.52	6.94e-02	2.72e-02	0.24	2.21
b0174	ispU	CDS	3968	0.52	6.97e-04	1.03e-04	0.13	3.88
b1037	csgG	CDS	203	0.52	2.23e-01	1.22e-01	0.34	1.55
b1362	rzpR	pseudo	4	0.52	7.36e-01	6.22e-01	1.06	0.49
b1460	ydcC	CDS	16	0.52	6.29e-01	4.93e-01	0.76	0.69
b1733	chbG	CDS	224	0.52	1.59e-02	4.50e-03	0.18	2.84
b1830	prc	CDS	10421	0.52	9.07e-04	1.42e-04	0.14	3.8
b2260	menE	CDS	1595	0.52	7.33e-02	2.91e-02	0.24	2.18
b2754	cas2	CDS	48	0.52	2.69e-01	1.56e-01	0.37	1.42
b2783	mazE	CDS	200	0.52	1.31e-01	6.12e-02	0.28	1.87
b2820	recB	CDS	2194	0.52	6.48e-03	1.51e-03	0.17	3.17
b2948	yqgE	CDS	1382	0.52	6.88e-02	2.69e-02	0.23	2.21
b3439	yhhW	CDS	326	0.52	7.29e-02	2.89e-02	0.24	2.18
b3923	uspD	CDS	556	0.52	2.41e-01	1.35e-01	0.35	1.49
b4355	tsr	CDS	207	0.52	1.75e-01	8.93e-02	0.31	1.7
b4605	ypaB	CDS	4	0.52	7.86e-01	6.83e-01	1.28	0.41
b0318	yahD	CDS	44	0.51	3.04e-01	1.84e-01	0.39	1.33
b0713	pxpA	CDS	693	0.51	1.05e-01	4.62e-02	0.26	1.99
b1313	ycjQ	CDS	32	0.51	4.46e-01	3.10e-01	0.5	1.01
b1640	anmK	CDS	362	0.51	9.75e-02	4.16e-02	0.25	2.04
b2017	yefM	CDS	200	0.51	2.63e-01	1.52e-01	0.35	1.43
b2218	rcsC	CDS	2089	0.51	7.19e-02	2.84e-02	0.23	2.19
b2985	yghS	CDS	12	0.51	6.73e-01	5.43e-01	0.84	0.61
b3125	garR	CDS	101	0.51	9.35e-02	3.95e-02	0.25	2.06
b3564	xylB	CDS	153	0.51	1.29e-01	6.01e-02	0.27	1.88
b0388	aroL	CDS	1032	0.5	1.36e-01	6.42e-02	0.27	1.85
b0658	ybeX	CDS	4117	0.5	5.21e-02	1.91e-02	0.21	2.34
b0861	artM	CDS	1153	0.5	1.27e-01	5.88e-02	0.26	1.89
b1358	ydaT	CDS	18	0.5	5.65e-01	4.25e-01	0.62	0.8
b1514	lsrC	CDS	25	0.5	5.30e-01	3.89e-01	0.59	0.86
b1562	hokD	CDS	465	0.5	1.81e-01	9.34e-02	0.3	1.68
b1761	gdhA	CDS	2842	0.5	2.24e-01	1.23e-01	0.32	1.54
b1914	uvrY	CDS	2401	0.5	4.15e-02	1.45e-02	0.2	2.45
b2038	rfbC	CDS	1989	0.5	9.28e-02	3.90e-02	0.24	2.06
b2194	ccmH	CDS	545	0.5	4.60e-01	3.23e-01	0.51	0.99
b3476	nikA	CDS	344	0.5	5.89e-01	4.51e-01	0.66	0.75
b4446	sibC	ncRNA	68	0.5	4.16e-01	2.82e-01	0.46	1.08
b4467	glcF	CDS	161	0.5	3.33e-01	2.09e-01	0.4	1.26
b0019	nhaA	CDS	1774	0.49	1.75e-02	5.03e-03	0.17	2.81
b0330	prpR	CDS	59	0.49	4.06e-01	2.74e-01	0.45	1.09
b0709	dtpD	CDS	203	0.49	2.40e-01	1.35e-01	0.33	1.5
b1087	yceF	CDS	681	0.49	1.89e-01	9.90e-02	0.3	1.65
b1429	tehA	CDS	270	0.49	4.01e-02	1.38e-02	0.2	2.46
b1604	ydgH	CDS	2057	0.49	1.33e-01	6.22e-02	0.26	1.86
b1698	ydiR	CDS	32	0.49	4.40e-01	3.04e-01	0.48	1.03
b1860	ruvB	CDS	855	0.49	1.48e-02	4.05e-03	0.17	2.87
b2120	yehM	CDS	36	0.49	4.68e-01	3.29e-01	0.5	0.98
b2208	napF	CDS	217	0.49	6.61e-01	5.28e-01	0.77	0.63
b4056	yjbQ	CDS	424	0.49	2.85e-01	1.69e-01	0.36	1.37
b4732	ykiD	CDS	20	0.49	5.87e-01	4.49e-01	0.65	0.76
b0110	ampD	CDS	252	0.48	6.71e-02	2.60e-02	0.21	2.23
b0116	lpd	CDS	20340	0.48	2.57e-01	1.47e-01	0.33	1.45
b0327	yahM	CDS	23	0.48	5.95e-01	4.58e-01	0.64	0.74
b1106	thiK	CDS	759	0.48	3.99e-02	1.37e-02	0.19	2.47
b1658	purR	CDS	3743	0.48	5.48e-02	2.03e-02	0.21	2.32
b2029	gnd	CDS	21044	0.48	2.52e-01	1.43e-01	0.33	1.46
b2330	prmB	CDS	2248	0.48	1.56e-01	7.68e-02	0.27	1.77
b2377	yfdY	CDS	276	0.48	1.77e-01	9.04e-02	0.28	1.69
b2519	pbpC	CDS	411	0.48	1.26e-01	5.81e-02	0.26	1.89
b3334	gspM	CDS	24	0.48	3.80e-01	2.51e-01	0.42	1.15
b3642	pyrE	CDS	214	0.48	3.65e-01	2.36e-01	0.4	1.18
b0191	arfB	CDS	326	0.47	5.21e-03	1.16e-03	0.14	3.25
b0530	sfmA	CDS	10	0.47	7.62e-01	6.55e-01	1.05	0.45
b0818	ybiR	CDS	624	0.47	1.77e-02	5.09e-03	0.17	2.8
b0889	lrp	CDS	3959	0.47	1.94e-02	5.69e-03	0.17	2.77
b0957	ompA	CDS	128110	0.47	2.10e-01	1.14e-01	0.3	1.58
b1325	ycjG	CDS	546	0.47	2.83e-01	1.67e-01	0.34	1.38
b1334	fnr	CDS	6521	0.47	2.21e-03	4.12e-04	0.13	3.53
b1461	pptA	CDS	184	0.47	4.04e-01	2.71e-01	0.43	1.1
b1734	chbF	CDS	62	0.47	2.76e-01	1.61e-01	0.33	1.4
b2039	rfbA	CDS	3676	0.47	9.05e-02	3.80e-02	0.23	2.07
b2310	argT	CDS	1230	0.47	4.39e-01	3.03e-01	0.46	1.03
b2327	yfcA	CDS	886	0.47	1.13e-01	5.03e-02	0.24	1.96
b2457	eutM	CDS	27	0.47	4.48e-01	3.11e-01	0.46	1.01
b2512	bamB	CDS	6729	0.47	5.35e-04	7.51e-05	0.12	3.96
b2686	emrB	CDS	945	0.47	4.22e-03	8.88e-04	0.14	3.32
b2755	cas1	CDS	123	0.47	1.87e-01	9.78e-02	0.29	1.66
b3826	yigL	CDS	969	0.47	6.40e-02	2.46e-02	0.21	2.25
b4670	yjeV	CDS	20	0.47	5.90e-01	4.53e-01	0.63	0.75
b4690	eyeA	ncRNA	61	0.47	3.98e-01	2.66e-01	0.42	1.11
b0056	yabP	CDS	447	0.46	1.96e-01	1.04e-01	0.28	1.62
b0862	artQ	CDS	915	0.46	2.80e-01	1.65e-01	0.33	1.39
b0891	lolA	CDS	1265	0.46	5.13e-02	1.87e-02	0.2	2.35
b0932	pepN	CDS	3471	0.46	4.36e-02	1.53e-02	0.19	2.42
b1168	pdeG	CDS	26	0.46	5.54e-01	4.12e-01	0.56	0.82
b1373	tfaR	CDS	19	0.46	5.02e-01	3.63e-01	0.5	0.91
b1563	relE	CDS	575	0.46	1.49e-01	7.21e-02	0.26	1.8
b1624	ydgJ	CDS	1004	0.46	1.25e-01	5.74e-02	0.24	1.9
b1895	uspC	CDS	210	0.46	2.98e-01	1.80e-01	0.34	1.34
b2289	lrhA	CDS	1267	0.46	3.75e-01	2.46e-01	0.4	1.16
b2295	yfbV	CDS	853	0.46	8.01e-02	3.25e-02	0.21	2.14
b2520	yfhM	CDS	2960	0.46	1.45e-03	2.46e-04	0.12	3.67
b2523	pepB	CDS	1828	0.46	1.86e-01	9.65e-02	0.28	1.66
b2880	ygfM	CDS	16	0.46	4.87e-01	3.48e-01	0.49	0.94
b3949	frwC	CDS	12	0.46	7.27e-01	6.08e-01	0.9	0.51
b4576	insB-7	pseudo	101	0.46	5.84e-01	4.46e-01	0.6	0.76
b4589	ylcI	CDS	13	0.46	7.24e-01	6.04e-01	0.88	0.52
b0239	frsA	CDS	1201	0.45	3.49e-02	1.17e-02	0.18	2.52
b0627	tatE	CDS	1940	0.45	5.20e-01	3.81e-01	0.52	0.88
b0657	lnt	CDS	2498	0.45	4.32e-02	1.51e-02	0.18	2.43
b1048	opgG	CDS	4766	0.45	2.90e-01	1.73e-01	0.33	1.36
b1382	ynbE	CDS	87	0.45	1.51e-01	7.30e-02	0.25	1.79
b1613	manA	CDS	1671	0.45	2.68e-01	1.55e-01	0.31	1.42
b1800	dmlA	CDS	76	0.45	4.59e-01	3.21e-01	0.45	0.99
b2002	yeeS	CDS	20	0.45	6.11e-01	4.75e-01	0.63	0.71
b2032	wbbK	CDS	2850	0.45	1.13e-01	5.05e-02	0.23	1.96
b2113	mrp	CDS	3495	0.45	3.15e-02	1.03e-02	0.17	2.56
b2176	pdeN	CDS	599	0.45	2.03e-01	1.08e-01	0.28	1.61
b2247	rhmD	CDS	16	0.45	6.09e-01	4.72e-01	0.63	0.72
b2381	ypdB	CDS	394	0.45	1.19e-01	5.41e-02	0.23	1.93
b2444	yffM	CDS	7	0.45	7.27e-01	6.07e-01	0.88	0.51
b2522	sseB	CDS	941	0.45	1.75e-01	8.92e-02	0.27	1.7
b2739	ygbM	CDS	33	0.45	4.07e-01	2.74e-01	0.42	1.09
b4019	metH	CDS	2431	0.45	2.14e-01	1.16e-01	0.29	1.57
b4043	lexA	CDS	3376	0.45	2.39e-01	1.34e-01	0.3	1.5
b4231	yjfF	CDS	71	0.45	3.35e-01	2.11e-01	0.36	1.25
b4595	yciY	CDS	113	0.45	6.14e-01	4.78e-01	0.64	0.71
b0267	yagA	CDS	8	0.44	7.53e-01	6.42e-01	0.94	0.47
b0878	macA	CDS	354	0.44	2.34e-01	1.30e-01	0.29	1.51
b1211	prfA	CDS	1962	0.44	1.52e-02	4.22e-03	0.15	2.86
b1399	paaX	CDS	356	0.44	4.85e-02	1.75e-02	0.19	2.38
b2633	yfjQ	CDS	29	0.44	5.66e-01	4.27e-01	0.56	0.8
b2646	ypjF	CDS	10	0.44	7.48e-01	6.35e-01	0.93	0.47
b3393	hofO	CDS	11	0.44	6.60e-01	5.27e-01	0.69	0.63
b3471	yhhQ	CDS	245	0.44	1.84e-01	9.52e-02	0.26	1.67
b4301	sgcE	CDS	47	0.44	4.28e-01	2.94e-01	0.42	1.05
b4332	yjiJ	CDS	64	0.44	4.14e-01	2.81e-01	0.41	1.08
b0213	yafS	CDS	305	0.43	1.63e-01	8.15e-02	0.25	1.74
b1140	intE	CDS	362	0.43	1.53e-01	7.47e-02	0.24	1.78
b1212	prmC	CDS	708	0.43	1.04e-01	4.55e-02	0.21	2
b1601	tqsA	CDS	112	0.43	2.76e-01	1.61e-01	0.31	1.4
b1672	ydhW	CDS	38	0.43	5.47e-01	4.05e-01	0.52	0.83
b1822	rlmA	CDS	839	0.43	7.12e-03	1.68e-03	0.14	3.14
b1859	znuB	CDS	680	0.43	3.09e-02	1.01e-02	0.17	2.57
b1970	yedX	CDS	46	0.43	4.74e-01	3.36e-01	0.44	0.96
b2183	rsuA	CDS	1761	0.43	9.60e-02	4.07e-02	0.21	2.05
b2513	yfgM	CDS	3271	0.43	4.81e-03	1.04e-03	0.13	3.28
b2828	lgt	CDS	948	0.43	6.93e-02	2.71e-02	0.2	2.21
b2934	cmtB	CDS	4	0.43	8.52e-01	7.65e-01	1.43	0.3
b3242	aaeX	CDS	12	0.43	7.63e-01	6.56e-01	0.96	0.45
b3454	livF	CDS	336	0.43	3.11e-01	1.90e-01	0.33	1.31
b3486	rbbA	CDS	1090	0.43	1.19e-01	5.43e-02	0.23	1.92
b4363	yjjB	CDS	64	0.43	4.28e-01	2.94e-01	0.41	1.05
b0762	acrZ	CDS	226	0.42	4.09e-01	2.77e-01	0.38	1.09
b0771	ybhJ	CDS	64	0.42	5.42e-01	4.00e-01	0.5	0.84
b1114	mfd	CDS	3112	0.42	1.42e-01	6.77e-02	0.23	1.83
b1344	ttcA	CDS	1733	0.42	1.74e-01	8.81e-02	0.24	1.71
b1999	yeeP	pseudo	50	0.42	4.89e-01	3.50e-01	0.45	0.93
b2510	yfgJ	CDS	452	0.42	8.50e-02	3.50e-02	0.2	2.11
b3211	yhcC	CDS	136	0.42	5.48e-01	4.05e-01	0.5	0.83
b3495	uspA	CDS	5200	0.42	2.89e-03	5.65e-04	0.12	3.45
b3882	yihU	CDS	8	0.42	7.11e-01	5.88e-01	0.77	0.54
b4374	yjjG	CDS	1016	0.42	3.55e-02	1.19e-02	0.17	2.52
b4451	ryhB	ncRNA	15	0.42	6.77e-01	5.48e-01	0.7	0.6
b4485	ytfR	CDS	106	0.42	3.59e-01	2.31e-01	0.35	1.2
b4571	wbbL	pseudo	2659	0.42	3.80e-02	1.29e-02	0.17	2.49
b4657	yjhZ	pseudo	4	0.42	8.09e-01	7.13e-01	1.15	0.37
b0231	dinB	CDS	231	0.41	1.51e-01	7.32e-02	0.23	1.79
b0866	ybjQ	CDS	469	0.41	1.54e-01	7.50e-02	0.23	1.78
b0874	lysO	CDS	587	0.41	7.66e-02	3.09e-02	0.19	2.16
b0950	pqiA	CDS	882	0.41	1.63e-01	8.17e-02	0.24	1.74
b1084	rne	CDS	11270	0.41	1.01e-01	4.34e-02	0.2	2.02
b1104	ycfL	CDS	1024	0.41	1.74e-02	4.99e-03	0.15	2.81
b1118	lolE	CDS	1755	0.41	1.02e-01	4.41e-02	0.2	2.01
b1187	fadR	CDS	1978	0.41	2.04e-02	6.07e-03	0.15	2.74
b1206	dauA	CDS	983	0.41	2.36e-01	1.31e-01	0.27	1.51
b1539	ydfG	CDS	2458	0.41	3.31e-01	2.07e-01	0.32	1.26
b2262	menB	CDS	2346	0.41	3.72e-01	2.43e-01	0.35	1.17
b2685	emrA	CDS	1003	0.41	1.48e-01	7.12e-02	0.23	1.8
b3998	nfi	CDS	1063	0.41	1.74e-03	3.08e-04	0.11	3.61
b4304	sgcC	CDS	49	0.41	4.30e-01	2.95e-01	0.39	1.05
b0569	nfrB	CDS	169	0.4	2.17e-01	1.18e-01	0.25	1.56
b0742	cpoB	CDS	6704	0.4	1.85e-01	9.64e-02	0.24	1.66
b1649	nemR	CDS	154	0.4	2.79e-01	1.64e-01	0.28	1.39
b1904	yecR	CDS	49	0.4	3.87e-01	2.57e-01	0.35	1.13
b2033	wbbJ	CDS	1926	0.4	2.03e-01	1.09e-01	0.25	1.6
b2161	nupX	CDS	17	0.4	6.77e-01	5.47e-01	0.67	0.6
b3169	nusA	CDS	13689	0.4	2.40e-01	1.35e-01	0.27	1.5
b3666	uhpT	CDS	44	0.4	4.77e-01	3.38e-01	0.42	0.96
b3910	yiiM	CDS	406	0.4	1.31e-01	6.08e-02	0.21	1.87
b4124	dcuR	CDS	396	0.4	1.73e-01	8.76e-02	0.23	1.71
b4237	nrdG	CDS	270	0.4	3.76e-01	2.46e-01	0.35	1.16
b0005	yaaX	CDS	136	0.39	3.60e-01	2.32e-01	0.33	1.19
b0497	rhsD	CDS	237	0.39	3.40e-01	2.15e-01	0.32	1.24
b0608	ybdR	CDS	125	0.39	3.38e-01	2.14e-01	0.31	1.24
b0686	ybfF	CDS	504	0.39	2.92e-02	9.33e-03	0.15	2.6
b0712	pxpC	CDS	1097	0.39	2.26e-01	1.25e-01	0.25	1.54
b0927	gloC	CDS	2822	0.39	2.70e-01	1.57e-01	0.27	1.42
b1326	mpaA	CDS	471	0.39	3.75e-01	2.45e-01	0.34	1.16
b1394	paaG	CDS	14	0.39	6.58e-01	5.24e-01	0.62	0.64
b2217	rcsB	CDS	3987	0.39	1.52e-02	4.20e-03	0.14	2.86
b2263	menH	CDS	291	0.39	1.56e-01	7.68e-02	0.22	1.77
b2357	yfdN	CDS	1	0.39	9.40e-01	8.99e-01	3.1	0.13
b3558	insK	CDS	119	0.39	6.63e-01	5.31e-01	0.62	0.63
b0885	aat	CDS	627	0.38	1.81e-01	9.36e-02	0.23	1.68
b1008	rutE	CDS	4	0.38	8.00e-01	7.04e-01	1	0.38
b1693	aroD	CDS	401	0.38	2.07e-01	1.11e-01	0.24	1.59
b2001	yeeR	CDS	59	0.38	3.80e-01	2.51e-01	0.33	1.15
b2237	inaA	CDS	511	0.38	2.84e-01	1.68e-01	0.27	1.38
b2238	yfaH	pseudo	5	0.38	8.69e-01	7.90e-01	1.42	0.27
b3037	ygiB	CDS	1886	0.38	1.97e-01	1.05e-01	0.23	1.62
b3544	dppA	CDS	3846	0.38	4.70e-01	3.31e-01	0.4	0.97
b4532	hicA	CDS	24	0.38	5.75e-01	4.36e-01	0.49	0.78
b4556	ysdC	pseudo	14	0.38	6.67e-01	5.35e-01	0.61	0.62
b4708	insI2	pseudo	17	0.38	5.58e-01	4.17e-01	0.47	0.81
b0176	rseP	CDS	5381	0.37	4.95e-02	1.79e-02	0.16	2.37
b0233	yafO	CDS	72	0.37	3.17e-01	1.94e-01	0.29	1.3
b1363	trkG	CDS	392	0.37	2.87e-01	1.71e-01	0.27	1.37
b1522	dgcF	CDS	273	0.37	3.33e-01	2.08e-01	0.3	1.26
b2225	yfaP	CDS	16	0.37	7.10e-01	5.85e-01	0.68	0.55
b2293	hxpA	CDS	1464	0.37	1.80e-01	9.29e-02	0.22	1.68
b2958	yggN	CDS	565	0.37	4.38e-01	3.02e-01	0.36	1.03
b3009	yghB	CDS	763	0.37	2.15e-01	1.17e-01	0.24	1.57
b3493	pitA	CDS	5343	0.37	2.31e-01	1.28e-01	0.24	1.52
b3861	yihF	CDS	74	0.37	5.26e-01	3.86e-01	0.43	0.87
b4358	lgoD	CDS	11	0.37	7.76e-01	6.71e-01	0.87	0.42
b0052	pdxA	CDS	1981	0.36	1.06e-01	4.67e-02	0.18	1.99
b0177	bamA	CDS	14402	0.36	6.74e-02	2.62e-02	0.16	2.22
b0711	pxpB	CDS	877	0.36	1.91e-01	1.01e-01	0.22	1.64
b0879	macB	CDS	556	0.36	2.56e-01	1.46e-01	0.25	1.45
b0881	clpS	CDS	581	0.36	3.60e-01	2.32e-01	0.3	1.19
b1161	ycgX	CDS	47	0.36	7.59e-01	6.51e-01	0.8	0.45
b1533	eamA	CDS	402	0.36	4.29e-01	2.94e-01	0.34	1.05
b1726	yniB	CDS	623	0.36	1.11e-01	4.93e-02	0.19	1.97
b1754	ynjB	CDS	188	0.36	3.17e-01	1.95e-01	0.28	1.3
b1760	ynjH	CDS	34	0.36	4.67e-01	3.28e-01	0.37	0.98
b2076	mdtC	CDS	314	0.36	8.99e-02	3.76e-02	0.17	2.08
b2157	yeiE	CDS	613	0.36	6.91e-01	5.62e-01	0.62	0.58
b2261	menC	CDS	2084	0.36	3.75e-01	2.46e-01	0.31	1.16
b2738	ygbL	CDS	26	0.36	5.57e-01	4.17e-01	0.44	0.81
b3323	gspA	CDS	31	0.36	5.02e-01	3.63e-01	0.4	0.91
b3355	prkB	CDS	504	0.36	1.16e-01	5.22e-02	0.19	1.94
b3935	priA	CDS	1069	0.36	1.59e-02	4.49e-03	0.13	2.84
b4186	yjfC	CDS	28	0.36	5.59e-01	4.19e-01	0.45	0.81
b4255	rraB	CDS	5227	0.36	1.96e-01	1.04e-01	0.22	1.62
b4569	yhcE	pseudo	42	0.36	4.26e-01	2.91e-01	0.35	1.06
b0240	crl	pseudo	4490	0.35	3.00e-01	1.82e-01	0.26	1.34
b0276	yagJ	CDS	121	0.35	4.66e-01	3.28e-01	0.35	0.98
b0331	prpB	CDS	22	0.35	7.85e-01	6.81e-01	0.85	0.41
b0825	fsaA	CDS	73	0.35	6.24e-01	4.88e-01	0.5	0.69
b1400	paaY	CDS	281	0.35	1.76e-01	8.96e-02	0.21	1.7
b2108	yehA	CDS	10	0.35	7.31e-01	6.14e-01	0.7	0.5
b2177	yejA	CDS	508	0.35	1.74e-01	8.87e-02	0.2	1.7
b2687	luxS	CDS	4136	0.35	3.68e-01	2.39e-01	0.3	1.18
b2795	ppnN	CDS	2491	0.35	1.88e-01	9.86e-02	0.21	1.65
b3291	mscL	CDS	1331	0.35	6.48e-02	2.50e-02	0.16	2.24
b3333	gspL	CDS	32	0.35	5.47e-01	4.04e-01	0.42	0.83
b3468	yhhN	CDS	485	0.35	2.66e-01	1.54e-01	0.24	1.43
b3653	gltS	CDS	1054	0.35	4.07e-01	2.75e-01	0.32	1.09
b4148	gdx	CDS	450	0.35	6.71e-01	5.40e-01	0.56	0.61
b0763	modA	CDS	458	0.34	8.50e-02	3.51e-02	0.16	2.11
b0822	ybiV	CDS	476	0.34	1.78e-01	9.16e-02	0.2	1.69
b0887	cydD	CDS	1247	0.34	6.98e-02	2.74e-02	0.15	2.21
b1513	lsrA	CDS	19	0.34	7.53e-01	6.43e-01	0.73	0.46
b1772	ydjH	CDS	32	0.34	6.21e-01	4.85e-01	0.49	0.7
b1779	gapA	CDS	97164	0.34	6.01e-01	4.64e-01	0.46	0.73
b1789	yeaL	CDS	182	0.34	2.25e-01	1.24e-01	0.22	1.54
b2037	rfbX	CDS	2987	0.34	2.75e-01	1.61e-01	0.24	1.4
b2493	yfgO	CDS	748	0.34	2.38e-01	1.33e-01	0.23	1.5
b2696	csrA	CDS	5790	0.34	1.56e-02	4.37e-03	0.12	2.85
b2827	thyA	CDS	1879	0.34	8.67e-02	3.61e-02	0.16	2.1
